image,psnr,ssim,lpips,niqe
result_64.png,15.717253684997559,0.7344233989715576,0.14218337833881378,7.037827514596157
result_65.png,19.665714263916016,0.8912831544876099,0.1555853635072708,5.68032513676422
result_66.png,18.421010971069336,0.6223852634429932,0.37054505944252014,6.49734470507781
result_67.png,15.094049453735352,0.6136229634284973,0.40719133615493774,4.120864083994323
result_68.png,18.019874572753906,0.8401243686676025,0.24314157664775848,2.7901353392156483
result_69.png,26.643909454345703,0.8994613885879517,0.08243105560541153,4.054489668229392
result_70.png,18.510292053222656,0.7376968860626221,0.17107313871383667,3.4997428031626323
result_71.png,13.685417175292969,0.6321231126785278,0.37380391359329224,7.475525926308586
result_72.png,17.917936325073242,0.7374188303947449,0.325560986995697,3.3958102466721973
result_73.png,13.230224609375,0.6216266751289368,0.3875247836112976,6.550692620075022
result_74.png,12.449864387512207,0.5536742210388184,0.3576510548591614,4.284034163006329
result_75.png,20.18609619140625,0.8109468817710876,0.301716685295105,4.422858247881671
result_76.png,18.923171997070312,0.8224883079528809,0.1829976737499237,2.625251967200445
result_77.png,11.957633972167969,0.6258100867271423,0.391616553068161,3.5682185448100587
result_78.png,16.140399932861328,0.7934311628341675,0.2311738282442093,2.878750733091974
result_79.png,22.347904205322266,0.9295493364334106,0.08686569333076477,5.688743396059333
result_80.png,15.642757415771484,0.7651594281196594,0.30647793412208557,5.377307424392724
result_81.png,19.079076766967773,0.8811556696891785,0.11334658414125443,6.17742999325509
result_82.png,25.057706832885742,0.9106214642524719,0.08126804232597351,3.284072839366738
result_83.png,19.46721839904785,0.7586269378662109,0.12587782740592957,4.263916100283733
result_84.png,11.065427780151367,0.42767271399497986,0.42703184485435486,5.678364791113535
result_85.png,26.21883773803711,0.9405655264854431,0.08450895547866821,6.89121542709963
result_86.png,13.518333435058594,0.528323233127594,0.5058539509773254,5.087127913722273
result_87.png,18.242961883544922,0.7095128297805786,0.4125545024871826,3.067006740825759
result_88.png,13.89522647857666,0.5033880472183228,0.2569113075733185,3.5200320139228234
result_89.png,11.621696472167969,0.6013830304145813,0.3064019978046417,4.523360559537968
result_90.png,9.223445892333984,0.29038748145103455,0.5662274360656738,7.981429444903885
result_91.png,12.580146789550781,0.444907009601593,0.38402146100997925,4.882873210269004
result_92.png,12.1726655960083,0.5924326181411743,0.3130616843700409,5.016357415915508
result_93.png,14.594687461853027,0.6556946039199829,0.3267156779766083,6.277366361151561
result_94.png,16.953086853027344,0.7303802967071533,0.16853168606758118,5.8677584606480755
result_95.png,18.050973892211914,0.8239541053771973,0.20276108384132385,4.4710707965251535
result_96.png,16.603309631347656,0.8821956515312195,0.1795792132616043,4.985660874210547
result_97.png,11.50692081451416,0.5371288061141968,0.43262779712677,4.950288697390899
result_98.png,20.40376853942871,0.84257972240448,0.22758910059928894,4.826344751198978
result_99.png,13.306955337524414,0.3631344437599182,0.6291292309761047,5.802817091081521
PROMEDIO,16.822650766372682,0.7121840354800224,0.28257402557879685,4.490893041433699
